elf0008107.002	Medium
elf0010089.002	Medium
elf0024285.002	Medium
elf0024490.002	Medium
elf0011339.002	Medium
elf0011339.003	Medium
elf0006972.002	Medium
elf0009312.002	Medium
elf0023256.002	Medium
elf0026043.002	Medium
elf0026043.005	Medium
elf0005823.002	Medium
elf0007487.002	Medium
elf0010240.003	Medium
elf0010055.002	Medium
elf0031332.002	Medium
elf0021972.002	Medium
elf0024530.002	Medium
elf0022407.002	Medium
elf0016675.002	Medium
elf0016675.003	Medium
elf0010189.002	Medium
elf0031345.002	Medium
elf0031345.003	Medium
elf0031345.005	Medium
elf0009161.002	Medium
elf0009161.003	Medium
elf0016736.002	Medium
elf0001373.002	Medium
elf0001373.003	Medium
elf0006970.002	Medium
elf0018040.002	Medium
elf0019105.002	Medium
elf0019105.003	Medium
elf0021761.002	Medium
elf0025033.003	Medium
elf0013377.002	Medium
elf0006173.003	Medium
elf0000913.002	Medium
elf0010233.002	Medium
elf0025967.003	Medium
elf0000751.002	Medium
elf0005933.003	Medium
elf0017890.002	Medium
elf0001290.002	Medium
elf0004173.002	Medium
elf0013513.002	Medium
elf0017243.003	Medium
elf0023578.003	Medium
elf0002766.002	Medium
elf0000969.002	Medium
elf0002250.003	Medium
elf0015001.002	Medium
elf0000116.003	Medium
elf0009493.003	Medium
elf0012788.002	Medium
elf0001920.003	Medium
elf0003223.002	Medium
elf0017104.002	Medium
elf0017104.003	Medium
elf0015890.002	Medium
elf0018251.002	Medium
elf0018251.003	Medium
elf0018251.006	Medium
elf0018251.007	Medium
elf0018251.009	Medium
elf0018251.010	Medium
elf0023142.002	Medium
elf0016235.003	Medium
elf0021875.002	Medium
elf0014192.002	Medium
elf0025497.002	Medium
elf0003649.002	Medium
elf0030111.002	Medium
elf0024462.002	Medium
elf0016456.003	Medium
elf0020110.004	Medium
elf0006447.002	Medium
elf0006447.004	Medium
elf0021302.002	Medium
elf0002629.002	Medium
elf0011270.002	Medium
elf0025456.002	Medium
elf0004711.003	Medium
elf0013316.002	Medium
elf0013316.003	Medium
elf0000144.003	Medium
elf0000286.002	Medium
elf0006010.002	Medium
elf0013373.002	Medium
elf0007018.002	Medium
elf0001560.002	Medium
elf0024558.002	Medium
elf0015481.002	Medium
elf0002389.002	Medium
elf0002389.003	Medium
elf0017090.002	Medium
elf0012603.002	Medium
elf0016864.002	Medium
elf0022222.002	Medium
elf0001898.002	Medium
elf0001898.003	Medium
elf0001898.005	Medium
elf0001898.007	Medium
elf0015751.003	Medium
elf0019585.002	Medium
elf0000008.002	Medium
elf0000008.003	Medium
elf0000886.002	Medium
elf0018117.002	Medium
elf0002036.003	Medium
elf0001265.002	Medium
elf0001265.004	Medium
elf0001489.002	Medium
elf0004807.002	Medium
elf0019104.002	Medium
elf0019104.003	Medium
elf0023493.002	Medium
elf0000750.002	Medium
elf0020935.002	Medium
elf0014684.002	Medium
elf0017562.002	Medium
elf0007163.002	Medium
elf0031463.002	Medium
elf0009358.003	Medium
elf0011128.003	Medium
elf0019419.002	Medium
elf0019419.004	Medium
elf0019419.005	Medium
elf0001552.002	Medium
elf0002546.002	Medium
elf0002141.002	Medium
elf0033456.002	Medium
elf0012874.002	Medium
elf0015628.003	Medium
elf0015628.004	Medium
elf0002920.003	Medium
elf0002833.002	Medium
elf0019935.002	Medium
elf0019935.003	Medium
elf0022876.002	Medium
elf0022876.003	Medium
elf0015756.003	Medium
elf0009488.002	Medium
elf0009488.003	Medium
elf0016636.002	Medium
elf0016636.003	Medium
elf0022102.002	Medium
elf0009323.002	Medium
elf0023107.006	Medium
elf0010528.002	Medium
elf0010528.003	Medium
elf0015345.002	Medium
elf0008725.002	Medium
elf0011805.002	Medium
elf0014590.002	Medium
elf0017147.002	Medium
elf0012884.003	Medium
elf0024484.002	Medium
elf0024484.003	Medium
elf0024484.005	Medium
elf0014079.003	Medium
elf0011736.003	Medium
elf0017621.002	Medium
elf0017621.003	Medium
elf0020829.003	Medium
elf0021526.002	Medium
elf0021526.004	Medium
elf0017486.002	Medium
elf0021645.003	Medium
elf0000657.002	Medium
elf0012210.002	Medium
elf0016819.003	Medium
elf0023506.002	Medium
elf0023506.003	Medium
elf0000942.002	Medium
elf0018042.002	Medium
elf0023491.002	Medium
elf0023491.003	Medium
elf0009835.002	Medium
elf0014259.002	Medium
elf0017920.002	Medium
elf0025914.002	Medium
elf0005076.003	Medium
elf0008101.002	Medium
elf0010345.002	Medium
elf0010485.003	Medium
elf0020846.003	Medium
elf0020608.003	Medium
elf0008396.003	Medium
elf0006623.003	Medium
elf0016153.002	Medium
elf0022923.002	Medium
elf0006302.002	Medium
elf0011454.002	Medium
elf0020733.002	Medium
elf0022234.002	Medium
elf0016806.003	Medium
elf0021756.002	Medium
elf0001863.002	Medium
elf0013947.002	Medium
elf0019596.002	Medium
elf0019596.003	Medium
elf0009294.002	Medium
elf0021586.002	Medium
elf0008196.003	Medium
elf0019909.002	Medium
elf0021877.002	Medium
elf0021877.004	Medium
elf0025346.002	Medium
elf0000927.002	Medium
elf0019576.002	Medium
elf0013951.002	Medium
elf0002114.002	Medium
elf0024471.002	Medium
elf0006343.002	Medium
elf0008456.002	Medium
elf0015614.002	Medium
elf0015614.003	Medium
elf0030092.002	Medium
elf0019076.002	Medium
elf0019927.002	Medium
elf0013342.003	Medium
elf0013342.005	Medium
elf0000538.002	Medium
elf0018950.002	Medium
elf0015842.003	Medium
elf0012144.002	Medium
elf0018305.003	Medium
elf0004395.003	Medium
elf0009424.002	Medium
elf0020744.003	Medium
elf0011633.004	Medium
elf0025386.003	Medium
elf0002465.002	Medium
elf0003311.002	Medium
elf0022565.002	Medium
elf0012416.002	Medium
elf0011093.002	Medium
elf0001844.003	Medium
elf0005313.002	Medium
elf0005313.004	Medium
elf0006446.002	Medium
elf0007281.002	Medium
elf0015540.002	Medium
elf0006130.002	Medium
elf0025979.002	Medium
elf0000720.002	Medium
elf0005585.002	Medium
elf0003305.003	Medium
elf0009465.002	Medium
elf0014704.002	Medium
elf0025031.003	Medium
elf0016468.002	Medium
elf0001993.002	Medium
elf0001993.003	Medium
elf0003834.003	Medium
elf0011212.002	Medium
elf0011212.003	Medium
elf0007731.002	Medium
elf0019407.003	Medium
elf0026107.002	Medium
elf0026107.003	Medium
elf0002183.002	Medium
elf0002183.003	Medium
elf0021077.002	Medium
elf0021077.003	Medium
elf0021077.004	Medium
elf0021077.006	Medium
elf0021077.007	Medium
elf0021077.008	Medium
elf0021077.011	Medium
elf0021077.012	Medium
elf0003898.002	Medium
elf0012138.003	Medium
elf0026118.002	Medium
elf0012387.002	Medium
elf0017004.002	Medium
elf0021294.002	Medium
elf0021294.004	Medium
elf0025848.002	Medium
elf0003131.002	Medium
elf0005339.002	Medium
elf0004368.002	Medium
elf0015566.002	Medium
elf0007886.002	Medium
elf0001028.002	Medium
elf0011623.002	Medium
elf0001658.003	Medium
elf0016405.003	Medium
elf0024861.002	Medium
elf0013333.002	Medium
elf0020594.002	Medium
elf0020594.003	Medium
elf0006063.002	Medium
elf0015562.002	Medium
elf0022753.002	Medium
elf0022753.003	Medium
elf0003588.002	Medium
elf0003588.003	Medium
elf0005019.002	Medium
elf0005019.003	Medium
elf0009430.002	Medium
elf0031679.002	Medium
elf0025177.002	Medium
elf0022914.002	Medium
elf0014438.002	Medium
elf0014953.002	Medium
elf0016571.002	Medium
elf0016571.003	Medium
elf0016571.005	Medium
elf0018146.002	Medium
elf0013965.004	Medium
elf0013965.006	Medium
elf0003603.002	Medium
elf0014433.002	Medium
elf0000056.002	Medium
elf0003950.002	Medium
elf0003950.004	Medium
elf0006828.002	Medium
elf0000504.003	Medium
elf0012072.003	Medium
elf0014803.002	Medium
elf0021895.002	Medium
elf0021895.004	Medium
elf0008082.002	Medium
elf0008082.003	Medium
elf0000800.002	Medium
elf0025730.002	Medium
elf0025730.003	Medium
elf0006978.002	Medium
elf0009799.002	Medium
elf0009799.003	Medium
elf0009799.004	Medium
elf0024365.002	Medium
elf0001430.002	Medium
elf0026514.002	Medium
elf0013326.002	Medium
elf0002767.003	Medium
elf0000974.002	Medium
elf0003768.003	Medium
elf0024851.002	Medium
elf0022247.002	Medium
elf0022734.002	Medium
elf0013267.003	Medium
elf0013948.002	Medium
elf0006746.002	Medium
elf0023001.002	Medium
elf0024374.003	Medium
elf0002657.002	Medium
elf0005102.002	Medium
elf0000401.002	Medium
elf0022213.002	Medium
elf0023064.003	Medium
elf0005309.002	Medium
elf0010111.003	Medium
elf0003017.003	Medium
elf0020603.002	Medium
elf0020286.002	Medium
elf0023968.004	Medium
elf0023968.006	Medium
elf0001211.002	Medium
elf0020942.003	Medium
elf0023042.002	Medium
elf0026066.003	Medium
elf0026066.004	Medium
elf0024164.002	Medium
elf0002107.002	Medium
elf0014580.002	Medium
elf0017726.003	Medium
elf0000820.003	Medium
elf0017134.002	Medium
elf0017134.003	Medium
elf0003881.002	Medium
elf0011369.002	Medium
elf0011369.003	Medium
elf0006437.002	Medium
elf0017125.002	Medium
elf0004641.003	Medium
elf0018630.003	Medium
elf0010619.002	Medium
elf0024673.002	Medium
elf0010238.003	Medium
elf0010238.004	Medium
elf0010238.006	Medium
elf0010238.007	Medium
elf0025551.002	Medium
elf0025551.003	Medium
elf0006583.002	Medium
elf0006583.003	Medium
elf0004394.003	Medium
elf0022249.002	Medium
elf0001526.002	Medium
elf0001526.004	Medium
elf0008511.002	Medium
elf0026187.002	Medium
elf0001772.002	Medium
elf0012244.002	Medium
elf0005910.002	Medium
elf0014535.002	Medium
elf0020083.002	Medium
elf0025835.002	Medium
elf0023058.002	Medium
elf0003978.002	Medium
elf0003806.002	Medium
elf0019757.003	Medium
elf0006777.002	Medium
elf0016139.004	Medium
elf0016139.005	Medium
elf0021210.003	Medium
elf0017870.002	Medium
elf0017870.004	Medium
elf0004142.002	Medium
elf0011413.002	Medium
elf0018999.002	Medium
elf0011015.002	Medium
elf0011015.003	Medium
elf0011556.004	Medium
elf0011556.006	Medium
elf0011556.007	Medium
elf0010675.003	Medium
elf0025694.002	Medium
elf0002294.002	Medium
elf0021368.003	Medium
elf0025770.002	Medium
elf0006796.002	Medium
elf0015671.002	Medium
elf0011087.002	Medium
elf0016717.002	Medium
elf0002262.002	Medium
elf0002262.004	Medium
elf0001529.002	Medium
elf0019747.003	Medium
elf0004530.002	Medium
elf0000721.002	Medium
elf0015035.002	Medium
elf0017889.002	Medium
elf0017889.004	Medium
elf0017889.005	Medium
elf0018790.003	Medium
elf0022232.002	Medium
elf0028615.002	Medium
elf0020521.003	Medium
elf0025109.002	Medium
elf0006196.003	Medium
elf0024295.002	Medium
elf0013482.002	Medium
elf0013782.002	Medium
elf0014100.003	Medium
elf0026068.002	Medium
elf0003277.003	Medium
elf0001612.003	Medium
elf0012797.002	Medium
elf0008416.003	Medium
elf0023299.002	Medium
elf0004113.002	Medium
elf0012707.002	Medium
elf0026084.003	Medium
elf0006378.002	Medium
elf0017164.002	Medium
elf0008431.003	Medium
elf0008587.002	Medium
elf0031954.002	Medium
elf0031954.004	Medium
elf0031954.006	Medium
elf0013507.002	Medium
elf0013507.003	Medium
elf0023153.002	Medium
elf0023153.003	Medium
elf0015405.003	Medium
elf0001725.002	Medium
elf0011808.002	Medium
elf0011808.003	Medium
elf0008751.002	Medium
elf0010731.003	Medium
elf0006848.003	Medium
elf0008231.002	Medium
elf0016652.003	Medium
elf0019579.003	Medium
elf0019581.003	Medium
elf0025727.003	Medium
elf0005253.002	Medium
elf0006957.003	Medium
elf0000852.002	Medium
elf0000852.004	Medium
elf0018919.002	Medium
elf0018919.003	Medium
elf0012718.002	Medium
elf0012150.002	Medium
elf0024336.002	Medium
elf0010244.003	Medium
elf0010244.004	Medium
elf0020388.002	Medium
elf0017548.002	Medium
elf0021411.002	Medium
elf0021411.003	Medium
elf0022935.002	Medium
elf0002095.002	Medium
elf0001550.002	Medium
elf0001550.003	Medium
elf0006816.002	Medium
elf0020952.002	Medium
elf0023078.002	Medium
elf0007010.002	Medium
elf0007010.003	Medium
elf0018679.002	Medium
elf0007693.002	Medium
elf0022936.002	Medium
elf0008798.002	Medium
elf0006959.002	Medium
elf0009254.002	Medium
elf0016287.002	Medium
elf0016287.003	Medium
elf0004196.002	Medium
elf0004196.003	Medium
elf0021140.003	Medium
elf0015631.002	Medium
elf0002765.003	Medium
elf0004404.002	Medium
elf0024814.002	Medium
elf0013185.003	Medium
elf0015488.002	Medium
elf0006736.002	Medium
elf0006736.003	Medium
elf0006824.003	Medium
elf0015866.002	Medium
elf0022290.003	Medium
elf0009268.003	Medium
elf0006602.003	Medium
elf0006941.002	Medium
elf0026563.003	Medium
elf0002244.002	Medium
elf0024400.002	Medium
elf0011122.003	Medium
elf0026513.002	Medium
elf0002096.002	Medium
elf0011886.002	Medium
elf0009167.002	Medium
elf0009167.003	Medium
elf0016871.003	Medium
elf0018797.002	Medium
elf0007749.003	Medium
elf0003433.002	Medium
elf0005135.002	Medium
elf0005135.004	Medium
elf0005135.006	Medium
elf0023002.002	Medium
elf0002245.002	Medium
elf0013506.003	Medium
elf0023181.002	Medium
elf0011811.004	Medium
elf0011811.006	Medium
elf0023399.002	Medium
elf0009472.003	Medium
elf0013711.002	Medium
elf0017387.002	Medium
elf0019962.003	Medium
elf0023603.002	Medium
elf0005738.002	Medium
elf0024421.002	Medium
elf0002849.002	Medium
elf0002849.004	Medium
elf0002849.007	Medium
elf0009786.003	Medium
elf0009786.004	Medium
elf0001745.002	Medium
elf0001745.003	Medium
elf0015486.002	Medium
elf0015486.004	Medium
elf0024003.002	Medium
elf0024820.002	Medium
elf0024820.003	Medium
elf0022810.003	Medium
elf0023329.003	Medium
elf0006608.002	Medium
elf0024832.002	Medium
elf0011234.002	Medium
elf0015767.002	Medium
elf0021738.002	Medium
elf0021738.003	Medium
elf0019817.002	Medium
elf0006629.002	Medium
elf0006629.007	Medium
elf0006629.004	Medium
elf0006629.006	Medium
elf0016784.002	Medium
elf0004004.002	Medium
elf0016535.002	Medium
elf0002238.003	Medium
elf0013324.002	Medium
elf0020943.002	Medium
elf0004127.002	Medium
elf0016964.002	Medium
elf0016964.004	Medium
elf0005355.003	Medium
elf0008095.002	Medium
elf0008377.002	Medium
elf0009285.002	Medium
elf0008412.002	Medium
elf0020586.003	Medium
elf0003778.003	Medium
elf0015340.002	Medium
elf0031343.002	Medium
elf0004016.002	Medium
elf0014942.002	Medium
elf0008609.003	Medium
elf0013231.002	Medium
elf0013231.003	Medium
elf0025815.002	Medium
elf0016222.002	Medium
elf0021959.003	Medium
elf0021959.004	Medium
elf0021959.005	Medium
elf0026207.002	Medium
elf0004099.002	Medium
elf0020960.002	Medium
elf0026191.002	Medium
elf0026191.004	Medium
elf0001782.003	Medium
elf0002628.002	Medium
elf0012791.003	Medium
elf0019469.003	Medium
elf0023417.002	Medium
elf0005554.003	Medium
elf0014013.002	Medium
elf0016079.002	Medium
elf0023040.003	Medium
elf0004072.002	Medium
elf0024333.003	Medium
elf0014531.002	Medium
elf0013088.002	Medium
elf0014610.002	Medium
elf0025824.002	Medium
elf0020019.002	Medium
elf0002001.002	Medium
elf0002256.002	Medium
elf0003846.002	Medium
elf0003846.003	Medium
elf0024122.002	Medium
elf0024122.003	Medium
elf0012238.002	Medium
elf0012238.003	Medium
elf0020806.002	Medium
elf0019329.003	Medium
elf0004822.002	Medium
elf0010590.003	Medium
elf0031140.002	Medium
elf0020627.002	Medium
elf0020627.003	Medium
elf0015164.002	Medium
elf0002093.003	Medium
elf0016388.002	Medium
elf0006578.002	Medium
elf0020745.003	Medium
elf0009259.002	Medium
elf0009259.003	Medium
elf0013570.003	Medium
elf0022110.002	Medium
elf0017816.002	Medium
elf0012538.003	Medium
elf0023023.002	Medium
elf0009557.003	Medium
elf0013928.002	Medium
elf0020565.002	Medium
elf0003916.002	Medium
elf0002578.002	Medium
elf0015327.002	Medium
elf0011853.002	Medium
elf0011853.003	Medium
elf0011853.004	Medium
elf0022567.002	Medium
elf0022567.003	Medium
elf0008061.002	Medium
elf0008061.003	Medium
elf0025332.002	Medium
elf0000481.003	Medium
elf0001836.003	Medium
elf0005284.002	Medium
elf0005284.004	Medium
elf0025589.002	Medium
elf0008467.002	Medium
elf0019068.003	Medium
elf0031533.002	Medium
elf0015561.002	Medium
elf0020045.002	Medium
elf0006640.002	Medium
elf0009212.003	Medium
elf0024672.002	Medium
elf0022191.002	Medium
elf0022191.003	Medium
elf0011456.002	Medium
elf0001497.002	Medium
elf0009278.002	Medium
elf0007173.003	Medium
elf0024726.002	Medium
elf0025355.002	Medium
elf0005514.002	Medium
elf0026314.002	Medium
elf0019490.003	Medium
elf0023885.003	Medium
elf0019084.002	Medium
elf0019084.004	Medium
elf0026162.002	Medium
elf0019343.002	Medium
elf0024646.002	Medium
elf0000120.002	Medium
elf0016801.002	Medium
elf0024629.002	Medium
elf0020862.004	Medium
elf0013635.002	Medium
elf0013635.003	Medium
elf0021636.003	Medium
elf0021636.004	Medium
elf0009817.003	Medium
elf0010826.002	Medium
elf0005304.003	Medium
elf0020394.003	Medium
elf0008863.003	Medium
elf0025228.003	Medium
elf0003999.003	Medium
elf0010559.002	Medium
elf0026487.003	Medium
elf0002347.002	Medium
elf0013500.003	Medium
elf0015205.003	Medium
elf0019160.002	Medium
elf0022243.002	Medium
elf0003498.003	Medium
elf0003498.004	Medium
elf0012283.002	Medium
elf0009830.002	Medium
elf0010135.002	Medium
elf0024745.002	Medium
elf0024745.003	Medium
elf0021118.003	Medium
elf0022960.003	Medium
elf0014130.003	Medium
elf0015127.002	Medium
elf0021033.002	Medium
elf0002292.002	Medium
elf0011089.002	Medium
elf0021983.003	Medium
elf0024475.002	Medium
elf0023641.002	Medium
elf0023641.004	Medium
elf0005816.003	Medium
elf0008002.003	Medium
elf0009413.002	Medium
elf0025002.003	Medium
elf0023415.002	Medium
elf0009879.002	Medium
elf0022121.002	Medium
elf0022121.003	Medium
elf0022084.002	Medium
elf0014425.002	Medium
elf0021300.002	Medium
elf0017471.002	Medium
elf0023709.002	Medium
elf0015454.002	Medium
elf0019944.004	Medium
elf0019944.006	Medium
elf0015989.002	Medium
elf0002936.002	Medium
elf0019589.003	Medium
elf0022087.002	Medium
elf0022813.002	Medium
elf0017479.002	Medium
elf0020679.003	Medium
elf0024836.002	Medium
elf0013952.002	Medium
elf0024733.002	Medium
elf0024733.003	Medium
elf0024733.005	Medium
elf0021266.002	Medium
elf0002182.002	Medium
elf0016054.002	Medium
elf0011383.002	Medium
elf0005503.002	Medium
elf0004723.003	Medium
elf0024387.002	Medium
elf0025118.002	Medium
elf0020725.002	Medium
elf0009597.002	Medium
elf0010780.002	Medium
elf0010780.005	Medium
elf0022682.002	Medium
elf0006648.002	Medium
elf0013234.002	Medium
elf0013474.003	Medium
elf0017409.003	Medium
elf0012113.003	Medium
elf0017554.002	Medium
elf0019627.002	Medium
elf0004983.003	Medium
elf0021655.002	Medium
elf0021655.004	Medium
elf0010898.003	Medium
elf0017473.003	Medium
elf0011388.002	Medium
elf0011388.003	Medium
elf0017665.002	Medium
elf0017665.003	Medium
elf0017665.005	Medium
elf0025595.003	Medium
elf0007134.003	Medium
elf0014863.003	Medium
elf0022354.002	Medium
elf0004055.003	Medium
elf0006005.002	Medium
elf0006005.003	Medium
elf0019532.002	Medium
elf0019532.003	Medium
elf0022942.002	Medium
elf0011189.003	Medium
elf0006598.002	Medium
elf0000069.002	Medium
elf0000881.002	Medium
elf0004892.003	Medium
elf0025942.003	Medium
elf0011541.002	Medium
elf0015437.002	Medium
elf0026371.002	Medium
elf0000063.002	Medium
elf0010095.003	Medium
elf0010456.002	Medium
elf0011144.002	Medium
elf0003833.003	Medium
elf0021407.003	Medium
elf0009639.002	Medium
elf0005724.002	Medium
elf0024370.002	Medium
elf0024680.002	Medium
elf0007607.002	Medium
elf0012942.002	Medium
elf0014518.003	Medium
elf0024106.002	Medium
elf0024106.003	Medium
elf0000488.002	Medium
elf0019726.003	Medium
elf0005637.002	Medium
elf0025944.002	Medium
elf0025944.003	Medium
elf0018212.002	Medium
elf0018212.004	Medium
elf0018212.005	Medium
elf0019269.002	Medium
elf0003584.002	Medium
elf0012378.002	Medium
elf0000249.002	Medium
elf0020362.002	Medium
elf0020282.002	Medium
elf0008018.002	Medium
elf0011467.002	Medium
elf0024385.002	Medium
elf0011765.002	Medium
elf0006143.003	Medium
elf0011309.002	Medium
elf0006674.002	Medium
elf0023430.002	Medium
elf0023430.003	Medium
elf0025555.002	Medium
elf0015140.002	Medium
elf0017871.002	Medium
elf0005987.002	Medium
elf0020821.002	Medium
elf0020821.003	Medium
elf0022089.002	Medium
elf0022508.002	Medium
elf0007155.003	Medium
elf0021791.002	Medium
elf0021791.003	Medium
elf0022237.002	Medium
elf0022237.003	Medium
elf0004192.002	Medium
elf0006710.002	Medium
elf0008269.004	Medium
elf0012324.002	Medium
elf0017517.003	Medium
elf0005817.003	Medium
elf0023557.002	Medium
elf0006955.002	Medium
elf0023034.003	Medium
elf0026455.002	Medium
elf0007125.002	Medium
elf0012713.002	Medium
elf0027451.002	Medium
elf0023540.002	Medium
elf0023540.003	Medium
elf0026436.002	Medium
elf0018667.002	Medium
elf0024375.002	Medium
elf0007037.002	Medium
elf0021038.002	Medium
elf0033450.002	Medium
elf0012037.002	Medium
elf0024443.002	Medium
elf0020375.002	Medium
elf0000159.002	Medium
elf0026110.003	Medium
elf0026452.003	Medium
elf0020828.003	Medium
elf0022801.002	Medium
elf0000044.002	Medium
elf0012593.003	Medium
elf0006652.002	Medium
elf0006652.004	Medium
elf0001969.002	Medium
elf0001645.003	Medium
elf0015196.002	Medium
elf0025668.002	Medium
elf0014223.002	Medium
elf0018066.002	Medium
elf0005033.003	Medium
elf0021505.003	Medium
elf0008417.003	Medium
elf0009545.002	Medium
elf0021088.002	Medium
elf0022239.002	Medium
elf0012585.003	Medium
elf0010931.003	Medium
elf0024440.002	Medium
elf0022161.003	Medium
elf0002178.002	Medium
elf0002178.003	Medium
elf0002178.004	Medium
elf0016000.002	Medium
elf0031451.002	Medium
elf0007750.003	Medium
elf0003334.002	Medium
elf0015550.003	Medium
elf0020298.002	Medium
elf0000898.003	Medium
elf0003899.002	Medium
elf0003899.003	Medium
elf0016549.003	Medium
elf0025593.002	Medium
elf0000826.002	Medium
elf0000826.003	Medium
